id,"propinsi","kota_kab","kecamatan","kode",reguler,reguler_etd,oke,oke_etd
1514,"KEPULAUAN RIAU","KOTA BATAM","Nongsa/ Kabil/ Lagoi","BTH10052",20,2,17,3
1515,"KEPULAUAN RIAU","KOTA BATAM","Sei Beduk","BTH10085",20,2,17,3
1516,"KEPULAUAN RIAU","KOTA BATAM","Sekupang/ Tanjung Ucang","BTH10054",20,2,17,3
1517,"KEPULAUAN RIAU","KOTA TANJUNG PINANG","Tanjung Pinang","TNJ10000",30,2,25,3
1518,"KEPULAUAN RIAU","KOTA TANJUNG PINANG","Bukit Bestari","TNJ10016",30,2,25,3
1519,"KEPULAUAN RIAU","KOTA TANJUNG PINANG","Tanjung Pinang Barat","TNJ10017",30,2,25,3
1520,"KEPULAUAN RIAU","KOTA TANJUNG PINANG","Tanjung Pinang Kota","TNJ10018",30,2,25,3
1521,"KEPULAUAN RIAU","KOTA TANJUNG PINANG","Tanjung Pinang Timur","TNJ10019",30,2,25,3
1522,"KEPULAUAN RIAU","KOTA TANJUNG PINANG","Senggarang","TNJ10020",30,2,25,3
1523,"KEPULAUAN RIAU","KOTA TANJUNG PINANG","Dompak","TNJ10021",30,2,25,3
1524,"KEPULAUAN RIAU","KOTA TANJUNG PINANG","Kota Piring","TNJ10030",30,2,25,3
1525,"BANTEN","KAB. LEBAK","Banjarsari","CLG20201",14,4,13,6
1526,"BANTEN","KAB. LEBAK","Bayah","CLG20202",18,4,13,6
1527,"BANTEN","KAB. LEBAK","Bojongmanik","CLG20203",14,4,13,6
1528,"BANTEN","KAB. LEBAK","Cibadak","CLG20204",14,4,13,6
1529,"BANTEN","KAB. LEBAK","Cibeber","CLG20205",14,4,13,6
1530,"BANTEN","KAB. LEBAK","Cijaku","CLG20206",14,4,13,6
1531,"BANTEN","KAB. LEBAK","Cikulur","CLG20207",14,4,13,6
1532,"BANTEN","KAB. LEBAK","Cileles","CLG20208",18,4,13,6
1533,"BANTEN","KAB. LEBAK","Cimarga","CLG20209",14,4,13,6
1534,"BANTEN","KAB. LEBAK","Cipanas","CLG20210",14,4,13,6
1535,"BANTEN","KAB. LEBAK","Curugbitung","CLG20221",14,4,13,6
1536,"BANTEN","KAB. LEBAK","Gunungkencana","CLG20211",14,4,13,6
1537,"BANTEN","KAB. LEBAK","Leuwidamar","CLG20212",14,4,13,6
1538,"BANTEN","KAB. LEBAK","Maja","CLG20213",14,4,13,6
1539,"BANTEN","KAB. LEBAK","Malingping","CLG20214",18,4,13,6
1540,"BANTEN","KAB. LEBAK","Muncang","CLG20215",14,4,13,6
1541,"BANTEN","KAB. LEBAK","Panggarangan","CLG20216",14,4,13,6
1542,"BANTEN","KAB. LEBAK","Rangkasbitung","CLG20200",11,2,9,4
1543,"BANTEN","KAB. LEBAK","Sajira","CLG20217",14,4,13,6
1544,"BANTEN","KAB. LEBAK","Sobang","CLG20223",14,4,13,6
1545,"BANTEN","KAB. LEBAK","Wanasalam","CLG20218",14,4,13,6
1546,"BANTEN","KAB. LEBAK","Warunggunung","CLG20219",13,4,12,6
1547,"BANTEN","KAB. PANDEGLANG","Angsana","CLG20122",12,4,11,6
1548,"BANTEN","KAB. PANDEGLANG","Banjar","CLG20101",12,4,11,6
1549,"BANTEN","KAB. PANDEGLANG","Bojong","CLG20103",12,4,11,6
1550,"BANTEN","KAB. PANDEGLANG","Cadas Sari","CLG20105",12,4,10,6
1551,"BANTEN","KAB. PANDEGLANG","Carita","CLG20123",12,4,11,6
1552,"BANTEN","KAB. PANDEGLANG","Cibaliung","CLG20106",19,4,15,6
1553,"BANTEN","KAB. PANDEGLANG","Cibitung","CLG20124",12,4,11,6
1554,"BANTEN","KAB. PANDEGLANG","Cigeulis","CLG20125",12,4,11,6
1555,"BANTEN","KAB. PANDEGLANG","Cikedal","CLG20126",12,4,11,6
1556,"BANTEN","KAB. PANDEGLANG","Cikeusik","CLG20108",12,4,11,6
1557,"BANTEN","KAB. PANDEGLANG","Cimanggu","CLG20109",12,4,11,6
1558,"BANTEN","KAB. PANDEGLANG","Cimanuk","CLG20110",12,4,11,6
1559,"BANTEN","KAB. PANDEGLANG","Cipeucang","CLG20128",12,4,11,6
1560,"BANTEN","KAB. PANDEGLANG","Cisata","CLG20129",12,4,11,6
1561,"BANTEN","KAB. PANDEGLANG","Jiput","CLG20112",12,4,11,6
1562,"BANTEN","KAB. PANDEGLANG","Kaduhejo","CLG20130",12,4,11,6
1563,"BANTEN","KAB. PANDEGLANG","Karangtanjung","CLG20131",12,4,11,6
1564,"BANTEN","KAB. PANDEGLANG","Labuan","CLG20113",18,4,15,6
1565,"BANTEN","KAB. PANDEGLANG","Mandalawangi","CLG20114",12,4,11,6
1566,"BANTEN","KAB. PANDEGLANG","Menes","CLG20115",14,4,11,6
1567,"BANTEN","KAB. PANDEGLANG","Munjul","CLG20116",18,4,11,6
1568,"BANTEN","KAB. PANDEGLANG","Pagelaran","CLG20118",12,4,11,6
1569,"BANTEN","KAB. PANDEGLANG","Pandeglang","CLG20100",10,2,8,4
1570,"BANTEN","KAB. PANDEGLANG","Panimbang","CLG20133",16,4,14,6
1571,"BANTEN","KAB. PANDEGLANG","Patia","CLG20134",12,4,11,6
1572,"BANTEN","KAB. PANDEGLANG","Picung","CLG20135",12,4,11,6
1573,"BANTEN","KAB. PANDEGLANG","Saketi","CLG20120",12,4,11,6
1574,"BANTEN","KAB. PANDEGLANG","Sukaresmi","CLG20136",12,4,11,6
1575,"BANTEN","KAB. PANDEGLANG","Sumur","CLG20121",12,4,11,6
1576,"BANTEN","KAB. SERANG","Anyar","CLG20501",10,3,9,5
1577,"BANTEN","KAB. SERANG","Baros","CLG20500",8,1,7,3
1578,"BANTEN","KAB. SERANG","Binuang","CLG20502",10,3,9,5
1579,"BANTEN","KAB. SERANG","Bojonegara","CLG20503",10,3,9,5
1580,"BANTEN","KAB. SERANG","Carenang","CLG20504",10,3,9,5
1581,"BANTEN","KAB. SERANG","Cikande","CLG20505",10,3,8,5
1582,"BANTEN","KAB. SERANG","Cikeusal","CLG20506",10,3,9,5
1583,"BANTEN","KAB. SERANG","Cinangka","CLG20507",10,3,9,5
1584,"BANTEN","KAB. SERANG","Ciomas","CLG20508",10,3,9,5
1585,"BANTEN","KAB. SERANG","Ciruas","CLG20509",10,3,9,5
1586,"BANTEN","KAB. SERANG","Jawilan","CLG20510",10,3,9,5
1587,"BANTEN","KAB. SERANG","Kibin","CLG20511",10,3,9,5
1588,"BANTEN","KAB. SERANG","Kopo","CLG20512",10,3,9,5
1589,"BANTEN","KAB. SERANG","Kragilan","CLG20513",10,3,9,5
1590,"BANTEN","KAB. SERANG","Kramatwatu","CLG20514",10,3,8,5
1591,"BANTEN","KAB. SERANG","Mancak","CLG20515",10,3,9,5
1592,"BANTEN","KAB. SERANG","Pabuaran","CLG20516",10,3,9,5
1593,"BANTEN","KAB. SERANG","Padarincang","CLG20517",10,3,9,5
1594,"BANTEN","KAB. SERANG","Pamarayan","CLG20518",10,3,9,5
1595,"BANTEN","KAB. SERANG","Petir","CLG20519",10,3,9,5
1596,"BANTEN","KAB. SERANG","Pontang","CLG20520",10,3,9,5
1597,"BANTEN","KAB. SERANG","Puloampel","CLG20521",10,3,9,5
1598,"BANTEN","KAB. SERANG","Tanara","CLG20522",10,3,9,5
1599,"BANTEN","KAB. SERANG","Tirtayasa","CLG20523",10,3,9,5
1600,"BANTEN","KAB. SERANG","Tunjung Teja","CLG20524",10,3,9,5
1601,"BANTEN","KAB. SERANG","Waringinkurung","CLG20525",10,3,9,5
1602,"BANTEN","KAB. TANGERANG","Balaraja","TGR10101",7,3,NULL,NULL
1603,"BANTEN","KAB. TANGERANG","Cikupa","TGR10102",5,1,NULL,NULL
1604,"BANTEN","KAB. TANGERANG","Ciputat","TGR10117",5,3,NULL,NULL
1605,"BANTEN","KAB. TANGERANG","Cisauk","TGR10118",5,3,NULL,NULL
1606,"BANTEN","KAB. TANGERANG","Cisoka","TGR10103",5,3,NULL,NULL
1607,"BANTEN","KAB. TANGERANG","Curug","TGR10104",5,1,NULL,NULL
1608,"BANTEN","KAB. TANGERANG","Jambe","TGR10119",5,3,NULL,NULL
1609,"BANTEN","KAB. TANGERANG","Jayanti","TGR10120",5,3,NULL,NULL
1610,"BANTEN","KAB. TANGERANG","Kemiri","TGR10121",5,3,NULL,NULL
1611,"BANTEN","KAB. TANGERANG","Kosambi /Salembaran jati","TGR10122",5,3,NULL,NULL
1612,"BANTEN","KAB. TANGERANG","Kresek","TGR10106",5,3,NULL,NULL
1613,"BANTEN","KAB. TANGERANG","Kronjo","TGR10105",5,3,NULL,NULL
1614,"BANTEN","KAB. TANGERANG","Legok","TGR10107",5,1,NULL,NULL
1615,"BANTEN","KAB. TANGERANG","Mauk","TGR10108",5,3,NULL,NULL
1616,"BANTEN","KAB. TANGERANG","Pagedangan","TGR10123",5,3,NULL,NULL
1617,"BANTEN","KAB. TANGERANG","Pakuhaji","TGR10110",5,3,NULL,NULL
1618,"BANTEN","KAB. TANGERANG","Pamulang","TGR10116",5,1,NULL,NULL
1619,"BANTEN","KAB. TANGERANG","Panongan","TGR10124",5,3,NULL,NULL
1620,"BANTEN","KAB. TANGERANG","Pasarkemis","TGR10109",5,3,NULL,NULL
1621,"BANTEN","KAB. TANGERANG","Pondok Aren/ Jurang Mangu","TGR10115",5,1,NULL,NULL
1622,"BANTEN","KAB. TANGERANG","Rajeg","TGR10111",5,3,NULL,NULL
1623,"BANTEN","KAB. TANGERANG","Sepatan /Jatimulya/Cengklong","TGR10112",5,3,NULL,NULL
1624,"BANTEN","KAB. TANGERANG","Serpong","TGR10113",5,1,NULL,NULL
1625,"BANTEN","KAB. TANGERANG","Sukadiri","TGR10125",5,3,NULL,NULL
1626,"BANTEN","KAB. TANGERANG","Teluknaga","TGR10114",5,3,NULL,NULL
1627,"BANTEN","KAB. TANGERANG","Tigaraksa","TGR10100",5,1,NULL,NULL
1628,"BANTEN","KOTA CILEGON","Cibeber","CLG10037",7,1,5,3
1629,"BANTEN","KOTA CILEGON","Cilegon","CLG10000",7,1,5,3
1630,"BANTEN","KOTA CILEGON","Citangkil","CLG10039",7,1,5,3
1631,"BANTEN","KOTA CILEGON","Ciwandan","CLG10040",7,1,5,3
1632,"BANTEN","KOTA CILEGON","Gerogol","CLG10041",7,1,5,3
1633,"BANTEN","KOTA CILEGON","Jombang","CLG10042",7,1,5,3
1634,"BANTEN","KOTA CILEGON","Merak","CLG10004",7,1,5,3
1635,"BANTEN","KOTA CILEGON","Purwakarta","CLG10043",7,1,5,3
1636,"BANTEN","KOTA TANGERANG","Batuceper","TGR10046",5,1,NULL,NULL
1637,"BANTEN","KOTA TANGERANG","Benda","TGR10047",5,1,NULL,NULL
1638,"BANTEN","KOTA TANGERANG","Cibodas","TGR10048",5,1,NULL,NULL
1639,"BANTEN","KOTA TANGERANG","Ciledug","TGR10036",5,1,NULL,NULL
1640,"BANTEN","KOTA TANGERANG","Cipondoh","TGR10049",5,1,NULL,NULL
1641,"BANTEN","KOTA TANGERANG","Jatiuwung","TGR10050",5,1,NULL,NULL
1642,"BANTEN","KOTA TANGERANG","Karangtengah","TGR10051",5,1,NULL,NULL
1643,"BANTEN","KOTA TANGERANG","Karawaci","TGR10052",5,1,NULL,NULL
1644,"BANTEN","KOTA TANGERANG","Larangan","TGR10053",5,1,NULL,NULL
1645,"BANTEN","KOTA TANGERANG","Neglasari","TGR10054",5,1,NULL,NULL
1646,"BANTEN","KOTA TANGERANG","Periuk","TGR10055",5,1,NULL,NULL
1647,"BANTEN","KOTA TANGERANG","Pinang","TGR10056",5,1,NULL,NULL
1648,"BANTEN","KOTA TANGERANG","Tangerang","TGR10000",5,1,NULL,NULL
1649,"BANTEN","KOTA SERANG","Cipocok Jaya","CLG20328",8,1,7,3
1650,"BANTEN","KOTA SERANG","Curug","CLG20310",8,1,7,3
1651,"BANTEN","KOTA SERANG","Kasemen","CLG20312",8,1,7,3
1652,"BANTEN","KOTA SERANG","Serang","CLG20300",8,1,7,3
1653,"BANTEN","KOTA SERANG","Taktakan","CLG20323",8,1,7,3
1654,"BANTEN","KOTA SERANG","Walantaka","CLG20327",8,1,7,3
1655,"JAWA BARAT","KAB. BANDUNG","Arjasari","BDO10101",15,4,10,6
1656,"JAWA BARAT","KAB. BANDUNG","Baleendah","BDO10102",15,4,10,6
1657,"JAWA BARAT","KAB. BANDUNG","Banjaran","BDO10103",14,4,9,6
1658,"JAWA BARAT","KAB. BANDUNG","Bojong Soang","BDO10104",15,4,10,6
1659,"JAWA BARAT","KAB. BANDUNG","Cangkuang","BDO10105",15,4,10,6
1660,"JAWA BARAT","KAB. BANDUNG","Cicalengka","BDO10106",15,4,10,6
1661,"JAWA BARAT","KAB. BANDUNG","Cikancung","BDO10107",15,4,10,6
1662,"JAWA BARAT","KAB. BANDUNG","Cilengkrang","BDO10108",15,4,10,6
1663,"JAWA BARAT","KAB. BANDUNG","Cileunyi","BDO10109",15,4,10,6
1664,"JAWA BARAT","KAB. BANDUNG","Cimaung","BDO10110",15,4,10,6
1665,"JAWA BARAT","KAB. BANDUNG","Cimenyan","BDO10111",15,4,10,6
1666,"JAWA BARAT","KAB. BANDUNG","Ciparay","BDO10112",15,4,10,6
1667,"JAWA BARAT","KAB. BANDUNG","Ciwidey","BDO10113",15,4,10,6
1668,"JAWA BARAT","KAB. BANDUNG","Dayeuhkolot","BDO10114",15,4,10,6
1669,"JAWA BARAT","KAB. BANDUNG","Ibun","BDO10115",15,4,10,6
1670,"JAWA BARAT","KAB. BANDUNG","Kertasari","BDO10116",15,4,10,6
1671,"JAWA BARAT","KAB. BANDUNG","Katapang","BDO10118",15,4,10,6
1672,"JAWA BARAT","KAB. BANDUNG","Majalaya","BDO10119",14,4,9,6
1673,"JAWA BARAT","KAB. BANDUNG","Margaasih","BDO10120",15,4,10,6
1674,"JAWA BARAT","KAB. BANDUNG","Margahayu","BDO10121",15,4,10,6
1675,"JAWA BARAT","KAB. BANDUNG","Nagreg","BDO10122",15,4,10,6
1676,"JAWA BARAT","KAB. BANDUNG","Pacet","BDO10123",15,4,10,6
1677,"JAWA BARAT","KAB. BANDUNG","Pameungpeuk","BDO10124",15,4,10,6
1678,"JAWA BARAT","KAB. BANDUNG","Pangalengan","BDO10125",15,4,10,6
1679,"JAWA BARAT","KAB. BANDUNG","Paseh","BDO10126",15,4,10,6
1680,"JAWA BARAT","KAB. BANDUNG","Pasirjambu","BDO10127",15,4,10,6
1681,"JAWA BARAT","KAB. BANDUNG","Rancabali","BDO10128",15,4,10,6
1682,"JAWA BARAT","KAB. BANDUNG","Rancaekek","BDO10129",14,4,9,6
1683,"JAWA BARAT","KAB. BANDUNG","Solokan Jeruk","BDO10130",15,4,10,6
1684,"JAWA BARAT","KAB. BANDUNG","Soreang","BDO10100",13,2,8,4
1685,"JAWA BARAT","KAB. BANDUNG BARAT","Ngamprah","BDO21000",13,1,8,3
1686,"JAWA BARAT","KAB. BANDUNG BARAT","Batujajar","BDO21002",14,4,9,6
1687,"JAWA BARAT","KAB. BANDUNG BARAT","Cihampelas","BDO21012",14,4,9,6
1688,"JAWA BARAT","KAB. BANDUNG BARAT","Cikalong Wetan","BDO21003",15,4,10,6
1689,"JAWA BARAT","KAB. BANDUNG BARAT","Cililin","BDO21004",15,4,10,6
1690,"JAWA BARAT","KAB. BANDUNG BARAT","Cipatat","BDO21006",15,4,10,6
1691,"JAWA BARAT","KAB. BANDUNG BARAT","Cipeundeuy","BDO21005",15,4,10,6
1692,"JAWA BARAT","KAB. BANDUNG BARAT","Cipongkor","BDO21007",15,4,10,6
1693,"JAWA BARAT","KAB. BANDUNG BARAT","Cisarua","BDO21008",15,4,10,6
1694,"JAWA BARAT","KAB. BANDUNG BARAT","Gununghalu","BDO21009",15,4,10,6
1695,"JAWA BARAT","KAB. BANDUNG BARAT","Lembang","BDO21001",14,4,9,6
1696,"JAWA BARAT","KAB. BANDUNG BARAT","Cimareme","BDO21015",12,1,7,3
1697,"JAWA BARAT","KAB. BANDUNG BARAT","Padalarang","BDO21010",14,4,9,6
1698,"JAWA BARAT","KAB. BANDUNG BARAT","Parongpong","BDO21013",15,4,10,6
1699,"JAWA BARAT","KAB. BANDUNG BARAT","Rongga","BDO21014",15,4,10,6
1700,"JAWA BARAT","KAB. BANDUNG BARAT","Sindangkerta","BDO21011",15,4,10,6
1701,"JAWA BARAT","KAB. BEKASI","Babelan","BKI10123",9,3,8,5
1702,"JAWA BARAT","KAB. BEKASI","Bojongmanggu","BKI10124",9,3,8,5
1703,"JAWA BARAT","KAB. BEKASI","Cabangbungin","BKI10106",9,3,8,5
1704,"JAWA BARAT","KAB. BEKASI","Cibarusah","BKI10107",9,3,8,5
1705,"JAWA BARAT","KAB. BEKASI","Cibitung","BKI10108",9,3,8,5
1706,"JAWA BARAT","KAB. BEKASI","Cikarang","BKI10100",8,1,5,3
1707,"JAWA BARAT","KAB. BEKASI","Cikarang Barat","BKI10101",8,1,5,3
1708,"JAWA BARAT","KAB. BEKASI","Cikarang Pusat","BKI10102",8,1,5,3
1709,"JAWA BARAT","KAB. BEKASI","Cikarang Selatan","BKI10103",8,1,5,3
1710,"JAWA BARAT","KAB. BEKASI","Cikarang Timur","BKI10104",8,1,5,3
1711,"JAWA BARAT","KAB. BEKASI","Cikarang Utara","BKI10105",8,1,5,3
1712,"JAWA BARAT","KAB. BEKASI","Kedungwaringin","BKI10110",9,3,8,5
1713,"JAWA BARAT","KAB. BEKASI","Karangbahagia","BKI10117",9,3,8,5
1714,"JAWA BARAT","KAB. BEKASI","Muara Gembong","BKI10111",9,3,8,5
1715,"JAWA BARAT","KAB. BEKASI","Pebayuran","BKI10112",9,3,8,5
1716,"JAWA BARAT","KAB. BEKASI","Serang Baru","BKI10113",9,3,8,5
1717,"JAWA BARAT","KAB. BEKASI","Setu","BKI10114",9,3,8,5
1718,"JAWA BARAT","KAB. BEKASI","Sukakarya","BKI10118",9,3,8,5
1719,"JAWA BARAT","KAB. BEKASI","Sukatani","BKI10115",9,3,8,5
1720,"JAWA BARAT","KAB. BEKASI","Sukawangi","BKI10119",9,3,8,5
1721,"JAWA BARAT","KAB. BEKASI","Tambun Selatan","BKI10120",9,3,8,5
1722,"JAWA BARAT","KAB. BEKASI","Tambun Utara","BKI10121",9,3,8,5
1723,"JAWA BARAT","KAB. BEKASI","Tarumajaya","BKI10122",9,3,8,5
1724,"JAWA BARAT","KAB. BEKASI","Tambelang","BKI10116",9,3,8,5
1725,"JAWA BARAT","KAB. BOGOR","Babakan Madang","BOO20142",9,3,8,5
1726,"JAWA BARAT","KAB. BOGOR","Bojonggede","BOO20143",9,3,8,5
1727,"JAWA BARAT","KAB. BOGOR","Caringin","BOO20120",9,3,8,5
1728,"JAWA BARAT","KAB. BOGOR","Cariu","BOO20121",9,3,8,5
1729,"JAWA BARAT","KAB. BOGOR","Ciampea","BOO20123",9,3,8,5
1730,"JAWA BARAT","KAB. BOGOR","Ciawi","BOO20122",9,3,8,5
1731,"JAWA BARAT","KAB. BOGOR","Cibinong","BOO20100",7,1,6,3
1732,"JAWA BARAT","KAB. BOGOR","Cibungbulang","BOO20124",9,3,8,5
1733,"JAWA BARAT","KAB. BOGOR","Cigombong","BOO20144",9,3,8,5
1734,"JAWA BARAT","KAB. BOGOR","Cigudeg","BOO20125",9,3,8,5
1735,"JAWA BARAT","KAB. BOGOR","Cijeruk","BOO20126",9,3,8,5
1736,"JAWA BARAT","KAB. BOGOR","Cileungsi","BOO20127",9,3,8,5
1737,"JAWA BARAT","KAB. BOGOR","Ciomas","BOO20128",9,3,8,5
1738,"JAWA BARAT","KAB. BOGOR","Cisarua","BOO20129",9,3,8,5
1739,"JAWA BARAT","KAB. BOGOR","Ciseeng","BOO20145",9,3,8,5
1740,"JAWA BARAT","KAB. BOGOR","Citeureup","BOO20130",9,3,8,5
1741,"JAWA BARAT","KAB. BOGOR","Dramaga","BOO20131",9,3,8,5
1742,"JAWA BARAT","KAB. BOGOR","Gunung Putri","BOO20159",9,3,8,5
1743,"JAWA BARAT","KAB. BOGOR","Gunung Sindur","BOO20132",9,3,8,5
1744,"JAWA BARAT","KAB. BOGOR","Jasinga","BOO20133",9,3,8,5
1745,"JAWA BARAT","KAB. BOGOR","Jonggol","BOO20134",9,3,8,5
1746,"JAWA BARAT","KAB. BOGOR","Kemang","BOO20146",9,3,8,5
1747,"JAWA BARAT","KAB. BOGOR","Klapanunggal","BOO20147",9,3,8,5
1748,"JAWA BARAT","KAB. BOGOR","Leuwiliang","BOO20135",9,3,8,5
1749,"JAWA BARAT","KAB. BOGOR","Leuwisadeng","BOO20148",9,3,8,5
1750,"JAWA BARAT","KAB. BOGOR","Megamendung","BOO20136",9,3,8,5
1751,"JAWA BARAT","KAB. BOGOR","Nanggung","BOO20137",9,3,8,5
1752,"JAWA BARAT","KAB. BOGOR","Pamijahan","BOO20149",9,3,8,5
1753,"JAWA BARAT","KAB. BOGOR","Parung Panjang","BOO20139",9,3,8,5
1754,"JAWA BARAT","KAB. BOGOR","Parung","BOO20138",9,3,8,5
1755,"JAWA BARAT","KAB. BOGOR","Ranca Bungur","BOO20150",9,3,8,5
1756,"JAWA BARAT","KAB. BOGOR","Rumpin","BOO20140",9,3,8,5
1757,"JAWA BARAT","KAB. BOGOR","Sukajaya","BOO20151",9,3,8,5
1758,"JAWA BARAT","KAB. BOGOR","Sukamakmur","BOO20152",9,3,8,5
1759,"JAWA BARAT","KAB. BOGOR","Sukaraja","BOO20153",9,3,8,5
1760,"JAWA BARAT","KAB. BOGOR","Tajurhalang","BOO20154",9,3,8,5
1761,"JAWA BARAT","KAB. BOGOR","Tamansari","BOO20155",9,3,8,5
1762,"JAWA BARAT","KAB. BOGOR","Tanjungsari","BOO20156",9,3,8,5
1763,"JAWA BARAT","KAB. BOGOR","Tenjo","BOO20141",9,3,8,5
1764,"JAWA BARAT","KAB. BOGOR","Tenjolaya","BOO20157",9,3,8,5
1765,"JAWA BARAT","KAB.CIAMIS","Banjarsari","BDO20513",17,4,12,6
1766,"JAWA BARAT","KAB.CIAMIS","Baregbeg","BDO20530",17,4,12,6
1767,"JAWA BARAT","KAB.CIAMIS","Ciamis","BDO20500",13,2,9,4
1768,"JAWA BARAT","KAB.CIAMIS","Cidolog","BDO20529",17,4,12,6
1769,"JAWA BARAT","KAB.CIAMIS","Cigugur","BDO20515",17,4,12,6
1770,"JAWA BARAT","KAB.CIAMIS","Cihaurbeuti","BDO20501",17,4,12,6
1771,"JAWA BARAT","KAB.CIAMIS","Cijeungjing","BDO20502",17,4,12,6
1772,"JAWA BARAT","KAB.CIAMIS","Cijulang","BDO20516",17,4,12,6
1773,"JAWA BARAT","KAB.CIAMIS","Cikoneng","BDO20503",17,4,12,6
1774,"JAWA BARAT","KAB.CIAMIS","Cimaragas","BDO20514",17,4,12,6
1775,"JAWA BARAT","KAB.CIAMIS","Cimerak","BDO20517",17,4,12,6
1776,"JAWA BARAT","KAB.CIAMIS","Cipaku","BDO20504",17,4,12,6
1777,"JAWA BARAT","KAB.CIAMIS","Cisaga","BDO20518",17,4,12,6
1778,"JAWA BARAT","KAB.CIAMIS","Jatinagara","BDO20505",17,4,12,6
1779,"JAWA BARAT","KAB.CIAMIS","Kalipucang","BDO20519",17,4,12,6
1780,"JAWA BARAT","KAB.CIAMIS","Kawali","BDO20506",17,4,12,6
1781,"JAWA BARAT","KAB.CIAMIS","Lakbok","BDO20520",17,4,12,6
1782,"JAWA BARAT","KAB.CIAMIS","Langkaplancar","BDO20521",17,4,12,6
1783,"JAWA BARAT","KAB.CIAMIS","Lumbung","BDO20531",17,4,12,6
1784,"JAWA BARAT","KAB.CIAMIS","Mangunjaya","BDO20532",17,4,12,6
1785,"JAWA BARAT","KAB.CIAMIS","Padaherang","BDO20522",17,4,12,6
1786,"JAWA BARAT","KAB.CIAMIS","Pamarican","BDO20523",17,4,12,6
1787,"JAWA BARAT","KAB.CIAMIS","Pangandaran","BDO20524",17,4,12,6
1788,"JAWA BARAT","KAB.CIAMIS","Panjalu","BDO20509",17,4,12,6
1789,"JAWA BARAT","KAB.CIAMIS","Panumbangan","BDO20507",17,4,12,6
1790,"JAWA BARAT","KAB.CIAMIS","Panawangan","BDO20508",17,4,12,6
1791,"JAWA BARAT","KAB.CIAMIS","Parigi","BDO20525",17,4,12,6
1792,"JAWA BARAT","KAB.CIAMIS","Purwadadi","BDO20528",17,4,12,6
1793,"JAWA BARAT","KAB.CIAMIS","Rajadesa","BDO20510",17,4,12,6
1794,"JAWA BARAT","KAB.CIAMIS","Rancah","BDO20526",17,4,12,6
1795,"JAWA BARAT","KAB.CIAMIS","Sadananya","BDO20511",17,4,12,6
1796,"JAWA BARAT","KAB.CIAMIS","Sidamulih","BDO20533",17,4,12,6
1797,"JAWA BARAT","KAB.CIAMIS","Sindangkasih","BDO20534",17,4,12,6
1798,"JAWA BARAT","KAB.CIAMIS","Sukadana","BDO20512",17,4,12,6
1799,"JAWA BARAT","KAB.CIAMIS","Tambaksari","BDO20527",17,4,12,6
1800,"JAWA BARAT","KAB. CIANJUR","Agrabinta","SMI20101",17,3,13,5
1801,"JAWA BARAT","KAB. CIANJUR","Bojongpicung","SMI20102",17,3,13,5
1802,"JAWA BARAT","KAB. CIANJUR","Campaka","SMI20103",17,3,13,5
1803,"JAWA BARAT","KAB. CIANJUR","Campaka Mulya","SMI20127",17,3,13,5
1804,"JAWA BARAT","KAB. CIANJUR","Cianjur","SMI20100",11,1,7,3
1805,"JAWA BARAT","KAB. CIANJUR","Cibeber","SMI20104",17,3,13,5
1806,"JAWA BARAT","KAB. CIANJUR","Cibinong","SMI20105",17,3,13,5
1807,"JAWA BARAT","KAB. CIANJUR","Cidaun","SMI20106",17,3,13,5
1808,"JAWA BARAT","KAB. CIANJUR","Cijati","SMI20128",17,3,13,5
1809,"JAWA BARAT","KAB. CIANJUR","Cikadu","SMI20129",17,3,13,5
1810,"JAWA BARAT","KAB. CIANJUR","Cikalongkulon","SMI20107",17,3,13,5
1811,"JAWA BARAT","KAB. CIANJUR","Cilaku","SMI20108",17,3,13,5
1812,"JAWA BARAT","KAB. CIANJUR","Cipanas","SMI20125",17,3,13,5
1813,"JAWA BARAT","KAB. CIANJUR","Ciranjang","SMI20109",17,3,13,5
1814,"JAWA BARAT","KAB. CIANJUR","Cugenang","SMI20110",17,3,13,5
1815,"JAWA BARAT","KAB. CIANJUR","Gekbrong","SMI20130",17,3,13,5
1816,"JAWA BARAT","KAB. CIANJUR","Kadupandak","SMI20111",17,3,13,5
1817,"JAWA BARAT","KAB. CIANJUR","Karangtengah","SMI20112",17,3,13,5
1818,"JAWA BARAT","KAB. CIANJUR","Leles","SMI20131",17,3,13,5
1819,"JAWA BARAT","KAB. CIANJUR","Mande","SMI20113",17,3,13,5
1820,"JAWA BARAT","KAB. CIANJUR","Naringgul","SMI20114",17,3,13,5
1821,"JAWA BARAT","KAB. CIANJUR","Pacet","SMI20115",17,3,13,5
1822,"JAWA BARAT","KAB. CIANJUR","Pagelaran","SMI20116",17,3,13,5
1823,"JAWA BARAT","KAB. CIANJUR","Sindangbarang","SMI20117",17,3,13,5
1824,"JAWA BARAT","KAB. CIANJUR","Sukaluyu","SMI20118",17,3,13,5
1825,"JAWA BARAT","KAB. CIANJUR","Sukanagara","SMI20119",17,3,13,5
1826,"JAWA BARAT","KAB. CIANJUR","Sukaresmi","SMI20120",17,3,13,5
1827,"JAWA BARAT","KAB. CIANJUR","Takokak","SMI20121",17,3,13,5
1828,"JAWA BARAT","KAB. CIANJUR","Tanggeung","SMI20122",17,3,13,5
1829,"JAWA BARAT","KAB. CIANJUR","Warungkondang","SMI20123",17,3,13,5
